signal_id,country,county,category,consumer_segment,time_period,observation_count,text,clicks,likes,comments,shares,saves,views,searches,hashtags,mentions,complaints,purchase_intent_phrases,repeated_engagement,ignored_content,delayed_responses,demand_classification,aggregate_demand_score,opportunity_score,emerging_trend_probability,unmet_demand_probability,market_gap,supply_shortage,scalability,competition_intensity,trend_direction
agg-00225,Kenya,Machakos,clean_energy,budget_seekers,2026-Q2,311,aggregate posts mention solar kits battery replacement repair support reliable power in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,129,26,21,13,10,2426,108,13,19,4,4,12,203,0,Low demand,0.3579,0.5743,0.6243,1.0,1.0,1.0,0.93,0.3821,stable
agg-00226,Kenya,Machakos,clean_energy,growth_smes,2026-Q2,170,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; growth_smes are searching and evaluating options; complaints delays and unmet need,65,28,2,7,4,1555,63,9,6,0,5,8,160,0,Low demand,0.4269,0.6116,0.6616,1.0,1.0,1.0,0.8483,0.4005,stable
agg-00227,Kenya,Machakos,clean_energy,urban_youth,2026-Q2,128,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; urban_youth are searching and evaluating options; complaints delays and unmet need,48,13,4,4,5,854,18,2,2,0,2,7,26,0,Low demand,0.4276,0.4686,0.5186,0.7,0.7,0.6636,0.9921,0.4609,stable
agg-00228,Kenya,Machakos,clean_energy,rural_producers,2026-Q2,238,aggregate posts mention solar kits battery replacement repair support reliable power in Machakos; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,53,11,3,3,7,782,91,10,7,0,10,9,26,0,Low demand,0.426,0.4943,0.5443,0.65,0.65,0.7328,0.9618,0.476,stable
agg-00229,Kenya,Machakos,digital_services,budget_seekers,2026-Q2,76,county-level comments discuss online payments analytics dashboard mobile onboarding in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,27,6,3,4,2,654,24,1,5,0,2,4,53,0,Low demand,0.434,0.6051,0.6551,1.0,1.0,1.0,1.0,0.4986,stable
agg-00230,Kenya,Machakos,digital_services,growth_smes,2026-Q2,65,county-level comments discuss online payments analytics dashboard mobile onboarding in Machakos; growth_smes are searching and evaluating options; complaints delays and unmet need,69,15,8,7,11,952,34,4,8,0,7,14,30,0,Moderate demand,0.644,0.5887,0.6387,0.5455,0.5455,0.5275,1.0,0.3961,stable
agg-00231,Kenya,Machakos,digital_services,urban_youth,2026-Q2,213,anonymous hashtags show online payments analytics dashboard mobile onboarding in Machakos; urban_youth are ready to buy comparing suppliers; positive discovery and saves,239,79,13,17,22,1593,91,7,11,1,11,90,44,0,Moderate demand,0.6736,0.4852,0.5352,0.25,0.25,0.3493,1.0,0.4792,stable
agg-00232,Kenya,Machakos,digital_services,rural_producers,2026-Q2,90,anonymous hashtags show online payments analytics dashboard mobile onboarding in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,18,4,2,2,2,429,24,2,4,0,3,4,40,0,Unmet demand,0.4627,0.6101,0.6601,1.0,1.0,1.0,1.0,0.4132,stable
agg-00233,Kenya,Machakos,retail,budget_seekers,2026-Q2,197,aggregate posts mention fair prices product availability delivery reliability in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,12,4,0,0,0,460,62,7,8,0,2,0,64,0,Declining demand,0.3009,0.5411,0.5911,1.0,1.0,0.9495,0.7496,0.3858,falling
agg-00234,Kenya,Machakos,retail,growth_smes,2026-Q2,212,aggregate posts mention fair prices product availability delivery reliability in Machakos; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,39,11,2,4,6,1097,85,7,12,0,12,8,60,0,Low demand,0.4319,0.6195,0.6695,1.0,1.0,0.9895,0.9026,0.4536,stable
agg-00235,Kenya,Machakos,retail,urban_youth,2026-Q2,165,anonymous hashtags show fair prices product availability delivery reliability in Machakos; urban_youth are searching and evaluating options; complaints delays and unmet need,44,14,2,1,7,1186,21,1,5,0,1,9,159,0,Low demand,0.3604,0.5359,0.5859,1.0,1.0,1.0,0.922,0.4904,stable
agg-00236,Kenya,Machakos,retail,rural_producers,2026-Q2,294,aggregate posts mention fair prices product availability delivery reliability in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,197,38,21,21,37,2373,88,15,8,2,6,22,162,2,Low demand,0.3712,0.572,0.622,1.0,1.0,0.9486,0.86,0.4551,stable
agg-00237,Kenya,Machakos,transport,budget_seekers,2026-Q2,198,anonymous hashtags show route reliability parcel tracking last mile access in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,32,14,2,2,5,692,35,2,6,0,3,5,89,0,Low demand,0.3941,0.561,0.611,1.0,1.0,1.0,0.8496,0.528,stable
agg-00238,Kenya,Machakos,transport,growth_smes,2026-Q2,117,county-level comments discuss route reliability parcel tracking last mile access in Machakos; growth_smes are searching and evaluating options; complaints delays and unmet need,20,5,3,2,4,498,55,6,12,0,7,1,34,0,Low demand,0.4355,0.6337,0.6837,1.0,1.0,1.0,1.0,0.4026,stable
agg-00239,Kenya,Machakos,transport,urban_youth,2026-Q2,296,aggregate posts mention route reliability parcel tracking last mile access in Machakos; urban_youth are searching and evaluating options; complaints delays and unmet need,109,45,11,8,4,2786,129,21,11,0,5,15,88,0,Low demand,0.4028,0.6118,0.6618,1.0,1.0,0.941,0.9812,0.4198,stable
agg-00240,Kenya,Machakos,transport,rural_producers,2026-Q2,135,anonymous hashtags show route reliability parcel tracking last mile access in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,75,22,13,5,4,1049,19,2,4,2,2,5,98,0,Low demand,0.4296,0.5716,0.6216,1.0,1.0,1.0,0.9327,0.5508,stable
agg-00241,Kenya,Kiambu,agri_inputs,budget_seekers,2026-Q2,213,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,94,18,4,11,19,816,70,9,16,0,6,10,37,0,Low demand,0.4981,0.478,0.528,0.5286,0.5286,0.4958,1.0,0.5581,stable
agg-00242,Kenya,Kiambu,agri_inputs,growth_smes,2026-Q2,232,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Kiambu; growth_smes are ready to buy comparing suppliers; positive discovery and saves,294,85,19,21,44,2181,145,13,18,2,30,122,82,0,High demand,0.7402,0.5955,0.6455,0.3757,0.3757,0.3772,1.0,0.6344,stable
agg-00243,Kenya,Kiambu,agri_inputs,urban_youth,2026-Q2,113,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Kiambu; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,75,16,13,7,8,815,58,10,8,2,11,6,48,0,Unmet demand,0.515,0.61,0.66,0.7955,0.7955,0.7365,1.0,0.5422,stable
agg-00244,Kenya,Kiambu,agri_inputs,rural_producers,2026-Q2,57,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,41,10,6,3,6,663,32,3,4,0,3,5,18,0,Low demand,0.5076,0.527,0.577,0.5362,0.5362,0.4575,1.0,0.5672,stable
agg-00245,Kenya,Kiambu,clean_energy,budget_seekers,2026-Q2,107,county-level comments discuss solar kits battery replacement repair support reliable power in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,124,52,18,15,23,1206,16,3,4,2,2,36,111,1,Unmet demand,0.522,0.6175,0.6675,1.0,1.0,0.9596,1.0,0.5029,stable
agg-00246,Kenya,Kiambu,clean_energy,growth_smes,2026-Q2,143,aggregate posts mention solar kits battery replacement repair support reliable power in Kiambu; growth_smes are ready to buy comparing suppliers; positive discovery and saves,297,112,24,35,55,1745,110,17,16,2,13,107,20,1,High demand,0.7811,0.5475,0.5975,0.1003,0.1003,0.1846,1.0,0.6195,stable
agg-00247,Kenya,Kiambu,clean_energy,urban_youth,2026-Q2,171,aggregate posts mention solar kits battery replacement repair support reliable power in Kiambu; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,342,83,15,31,69,2393,77,5,5,1,11,118,120,0,Moderate demand,0.7005,0.5786,0.6286,0.4745,0.4745,0.412,1.0,0.6023,stable
agg-00248,Kenya,Kiambu,clean_energy,rural_producers,2026-Q2,110,county-level comments discuss solar kits battery replacement repair support reliable power in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,46,24,4,2,4,578,36,7,8,0,3,12,25,0,Unmet demand,0.489,0.5316,0.5816,0.7,0.7,0.6232,0.8884,0.4586,stable
agg-00249,Kenya,Kiambu,digital_services,budget_seekers,2026-Q2,198,aggregate posts mention online payments analytics dashboard mobile onboarding in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,253,47,10,23,16,1900,105,7,29,0,8,40,162,0,Unmet demand,0.6031,0.6782,0.7282,0.8624,0.8624,0.7919,1.0,0.3942,stable
agg-00250,Kenya,Kiambu,digital_services,growth_smes,2026-Q2,279,aggregate posts mention online payments analytics dashboard mobile onboarding in Kiambu; growth_smes are ready to buy comparing suppliers; positive discovery and saves,472,200,65,42,81,3081,100,20,26,2,20,144,22,0,High demand,0.8815,0.5089,0.5589,0.0626,0.0626,0.1751,1.0,0.5392,stable
agg-00251,Kenya,Kiambu,digital_services,urban_youth,2026-Q2,167,aggregate posts mention online payments analytics dashboard mobile onboarding in Kiambu; urban_youth are ready to buy comparing suppliers; positive discovery and saves,174,73,12,24,16,2599,81,7,13,1,21,69,42,0,Moderate demand,0.7062,0.5363,0.5863,0.3237,0.3237,0.4238,1.0,0.4459,stable
agg-00252,Kenya,Kiambu,digital_services,rural_producers,2026-Q2,239,county-level comments discuss online payments analytics dashboard mobile onboarding in Kiambu; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,413,146,29,45,57,3379,90,11,21,2,18,149,176,0,Moderate demand,0.6677,0.58,0.63,0.5638,0.5638,0.548,1.0,0.6086,stable
agg-00253,Kenya,Kiambu,retail,budget_seekers,2026-Q2,52,anonymous hashtags show fair prices product availability delivery reliability in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,30,13,2,4,3,294,19,4,4,0,2,6,11,0,Low demand,0.4419,0.4415,0.4915,0.4812,0.4812,0.4838,0.793,0.6194,stable
agg-00254,Kenya,Kiambu,retail,growth_smes,2026-Q2,147,county-level comments discuss fair prices product availability delivery reliability in Kiambu; growth_smes are searching and evaluating options; positive discovery and saves,158,66,6,9,24,1328,44,8,11,0,5,28,23,0,Moderate demand,0.6768,0.4455,0.4955,0.1963,0.1963,0.1563,1.0,0.6441,stable
agg-00255,Kenya,Kiambu,retail,urban_youth,2026-Q2,130,anonymous hashtags show fair prices product availability delivery reliability in Kiambu; urban_youth are searching and evaluating options; complaints delays and unmet need,152,60,8,8,33,1465,31,2,8,0,5,49,67,0,Moderate demand,0.613,0.5365,0.5865,0.5862,0.5862,0.5141,1.0,0.4163,stable
agg-00256,Kenya,Kiambu,retail,rural_producers,2026-Q2,167,anonymous hashtags show fair prices product availability delivery reliability in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,48,16,4,3,7,642,46,9,3,0,7,11,74,0,Low demand,0.416,0.5893,0.6393,1.0,1.0,0.9656,0.859,0.5018,stable
agg-00257,Kenya,Kiambu,transport,budget_seekers,2026-Q2,256,anonymous hashtags show route reliability parcel tracking last mile access in Kiambu; budget_seekers are searching and evaluating options; complaints delays and unmet need,82,22,14,9,5,1181,28,5,7,2,1,17,162,1,Low demand,0.39,0.5469,0.5969,1.0,1.0,1.0,0.7996,0.5224,stable
agg-00258,Kenya,Kiambu,transport,growth_smes,2026-Q2,113,county-level comments discuss route reliability parcel tracking last mile access in Kiambu; growth_smes are searching and evaluating options; complaints delays and unmet need,41,8,2,5,5,527,19,1,4,0,3,13,15,0,Moderate demand,0.5776,0.4735,0.5235,0.4884,0.4884,0.5829,1.0,0.4502,stable
agg-00259,Kenya,Kiambu,transport,urban_youth,2026-Q2,217,county-level comments discuss route reliability parcel tracking last mile access in Kiambu; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,167,85,25,18,7,2464,48,5,5,3,9,42,87,0,Unmet demand,0.5871,0.5447,0.5947,0.6562,0.6562,0.7003,1.0,0.4986,stable
agg-00260,Kenya,Kiambu,transport,rural_producers,2026-Q2,106,county-level comments discuss route reliability parcel tracking last mile access in Kiambu; rural_producers are searching and evaluating options; complaints delays and unmet need,104,45,8,6,5,1125,51,7,10,0,4,15,62,0,Unmet demand,0.5054,0.5927,0.6427,0.775,0.775,0.7497,1.0,0.4016,stable
agg-00261,Kenya,Turkana,agri_inputs,budget_seekers,2026-Q2,276,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,43,20,6,6,3,1519,39,3,6,0,2,4,227,0,Declining demand,0.2375,0.4794,0.5294,1.0,1.0,1.0,0.5572,0.4125,falling
agg-00262,Kenya,Turkana,agri_inputs,growth_smes,2026-Q2,176,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,57,31,9,5,6,961,53,4,7,0,7,7,128,1,Low demand,0.4166,0.5942,0.6442,1.0,1.0,0.9313,0.8846,0.353,stable
agg-00263,Kenya,Turkana,agri_inputs,urban_youth,2026-Q2,320,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,147,44,21,21,25,1415,86,17,14,5,7,27,79,2,Unmet demand,0.4511,0.5936,0.6436,0.9667,0.9667,0.9831,1.0,0.47,stable
agg-00264,Kenya,Turkana,agri_inputs,rural_producers,2026-Q2,319,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,93,50,13,11,19,1363,79,9,12,3,7,13,191,1,Declining demand,0.3016,0.5293,0.5793,1.0,1.0,1.0,0.7493,0.462,falling
agg-00265,Kenya,Turkana,clean_energy,budget_seekers,2026-Q2,68,aggregate posts mention solar kits battery replacement repair support reliable power in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,8,4,1,1,0,212,4,0,0,0,0,1,7,0,Declining demand,0.2474,0.4693,0.5193,1.0,1.0,1.0,0.666,0.4533,falling
agg-00266,Kenya,Turkana,clean_energy,growth_smes,2026-Q2,277,anonymous hashtags show solar kits battery replacement repair support reliable power in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,168,81,7,11,35,2147,96,15,13,1,3,36,306,0,Low demand,0.3935,0.5913,0.6413,1.0,1.0,1.0,0.7635,0.4199,stable
agg-00267,Kenya,Turkana,clean_energy,urban_youth,2026-Q2,225,county-level comments discuss solar kits battery replacement repair support reliable power in Turkana; urban_youth are searching and evaluating options; complaints delays and unmet need,108,32,17,6,19,1312,32,3,5,1,1,6,141,1,Low demand,0.3787,0.5474,0.5974,1.0,1.0,0.9943,0.8931,0.4908,stable
agg-00268,Kenya,Turkana,clean_energy,rural_producers,2026-Q2,60,county-level comments discuss solar kits battery replacement repair support reliable power in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,39,12,5,3,1,475,9,1,2,0,0,2,37,0,Low demand,0.371,0.5451,0.5951,1.0,1.0,1.0,0.9389,0.3553,stable
agg-00269,Kenya,Turkana,digital_services,budget_seekers,2026-Q2,252,anonymous hashtags show online payments analytics dashboard mobile onboarding in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,54,27,8,7,10,830,68,14,7,0,5,4,70,0,Low demand,0.3546,0.5588,0.6088,1.0,1.0,1.0,0.8755,0.4088,stable
agg-00270,Kenya,Turkana,digital_services,growth_smes,2026-Q2,242,aggregate posts mention online payments analytics dashboard mobile onboarding in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,65,14,9,5,10,810,28,5,7,2,1,17,26,0,Low demand,0.4271,0.4909,0.5409,0.7797,0.7797,0.8559,0.935,0.3977,stable
agg-00271,Kenya,Turkana,digital_services,urban_youth,2026-Q2,324,aggregate posts mention online payments analytics dashboard mobile onboarding in Turkana; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,169,47,23,9,35,2184,138,29,13,5,9,36,238,0,Low demand,0.4149,0.6158,0.6658,1.0,1.0,0.9374,0.8716,0.4481,stable
agg-00272,Kenya,Turkana,digital_services,rural_producers,2026-Q2,163,aggregate posts mention online payments analytics dashboard mobile onboarding in Turkana; rural_producers are searching and evaluating options; complaints delays and unmet need,34,10,1,1,6,566,64,7,12,0,5,5,28,0,Low demand,0.3979,0.6017,0.6517,1.0,1.0,1.0,0.9768,0.4061,stable
agg-00273,Kenya,Turkana,retail,budget_seekers,2026-Q2,134,aggregate posts mention fair prices product availability delivery reliability in Turkana; budget_seekers are searching and evaluating options; complaints delays and unmet need,16,8,1,1,2,439,36,5,4,0,2,1,14,0,Declining demand,0.2902,0.5276,0.5776,1.0,1.0,0.9272,0.6674,0.3772,falling
agg-00274,Kenya,Turkana,retail,growth_smes,2026-Q2,174,anonymous hashtags show fair prices product availability delivery reliability in Turkana; growth_smes are searching and evaluating options; complaints delays and unmet need,79,36,10,6,15,1047,28,2,3,1,2,9,29,0,Low demand,0.3802,0.4569,0.5069,0.7219,0.7219,0.6616,0.723,0.4223,stable
